time.ofweek-gps[ms],pos.enu-e[m],pos.enu-n[m],pos.enu-u[m],pos.rmse-e[m],pos.rmse-n[m],pos.rmse-u[m],spd.horiz[m/s],spd.course[deg],ori.yaw[rad],ori.pitch[rad],ori.roll[rad],pos.flags2[-],pos.latitude[deg],pos.longitude[deg],pos.height[m],pos.svs-used[-],spd.vert[m/s],ori.flags[-],ori.svs-used[-],ori.mode[-],ori.range[m],ori.var-yaw[rad^2],ori.var-pitch[rad^2],ori.var-roll[rad^2],ori.var-range[m^2]
312160640,-1300.249,2396.307,3.380,0.0164,0.0169,0.0181,0.003,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.546,9,-0.001,14,9,3,0.000,0.00110,0.00001,0.00001,0.0000
312160660,-1300.249,2396.307,3.380,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.546,9,0.000,14,9,3,0.000,0.00110,0.00001,0.00001,0.0000
312160680,-1300.249,2396.306,3.380,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.546,9,-0.001,14,9,3,0.000,0.00111,0.00001,0.00001,0.0000
312160700,-1300.249,2396.306,3.380,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.546,9,-0.001,14,9,3,0.000,0.00111,0.00001,0.00001,0.0000
312160720,-1300.249,2396.306,3.380,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1041,7,49.2274361,16.5749841,328.546,9,-0.001,14,9,3,0.000,0.00111,0.00001,0.00001,0.0000
312160740,-1300.249,2396.306,3.379,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1041,7,49.2274361,16.5749841,328.546,9,-0.001,14,9,3,0.000,0.00111,0.00001,0.00001,0.0000
312160760,-1300.249,2396.306,3.379,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.545,9,-0.001,14,9,3,0.000,0.00111,0.00001,0.00001,0.0000
312160780,-1300.249,2396.306,3.379,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1039,7,49.2274361,16.5749841,328.545,9,-0.001,14,9,3,0.000,0.00111,0.00001,0.00001,0.0000
312160800,-1300.249,2396.306,3.379,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1039,7,49.2274361,16.5749841,328.545,9,-0.001,14,9,3,0.000,0.00111,0.00001,0.00001,0.0000
312160820,-1300.249,2396.306,3.379,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.545,9,-0.001,14,9,3,0.000,0.00111,0.00001,0.00001,0.0000
312160840,-1300.249,2396.306,3.378,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1041,7,49.2274361,16.5749841,328.544,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312160860,-1300.249,2396.307,3.378,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0183,0.1041,7,49.2274361,16.5749841,328.544,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312160880,-1300.249,2396.307,3.377,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0183,0.1040,7,49.2274361,16.5749841,328.543,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312160900,-1300.249,2396.307,3.377,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0183,0.1039,7,49.2274361,16.5749841,328.543,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312160920,-1300.249,2396.307,3.376,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1039,7,49.2274361,16.5749841,328.542,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312160940,-1300.249,2396.307,3.376,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.542,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312160960,-1300.249,2396.307,3.375,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.541,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312160980,-1300.249,2396.307,3.375,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1041,7,49.2274361,16.5749841,328.541,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161000,-1300.249,2396.307,3.374,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.540,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161020,-1300.249,2396.307,3.374,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.540,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161040,-1300.249,2396.307,3.374,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1039,7,49.2274361,16.5749841,328.540,9,-0.001,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161060,-1300.249,2396.307,3.374,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1039,7,49.2274361,16.5749841,328.540,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161080,-1300.249,2396.307,3.374,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1039,7,49.2274361,16.5749841,328.540,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161100,-1300.249,2396.307,3.373,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.540,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161120,-1300.249,2396.307,3.373,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.539,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161140,-1300.249,2396.307,3.373,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1040,7,49.2274361,16.5749841,328.539,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161160,-1300.249,2396.307,3.373,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1039,7,49.2274361,16.5749841,328.539,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161180,-1300.249,2396.307,3.373,0.0164,0.0169,0.0181,0.004,0.0000,2.9422,-0.0182,0.1039,7,49.2274361,16.5749841,328.539,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161200,-1300.249,2396.307,3.373,0.0164,0.0169,0.0181,0.004,0.0000,2.9421,-0.0182,0.1039,7,49.2274361,16.5749841,328.539,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161220,-1300.249,2396.307,3.373,0.0164,0.0169,0.0181,0.004,0.0000,2.9421,-0.0182,0.1040,7,49.2274361,16.5749841,328.539,9,-0.002,14,9,3,0.000,0.00112,0.00001,0.00001,0.0000
312161240,-1300.249,2396.307,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0182,0.1040,7,49.2274361,16.5749841,328.539,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161260,-1300.248,2396.307,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1040,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161280,-1300.248,2396.307,3.372,0.0164,0.0169,0.0181,0.004,0.0000,2.9421,-0.0183,0.1040,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161300,-1300.248,2396.307,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161320,-1300.248,2396.307,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161340,-1300.248,2396.307,3.372,0.0164,0.0169,0.0181,0.004,0.0000,2.9421,-0.0183,0.1040,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161360,-1300.248,2396.307,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1040,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161380,-1300.248,2396.307,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1041,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161400,-1300.248,2396.307,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1040,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161420,-1300.248,2396.307,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1040,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00113,0.00001,0.00001,0.0000
312161440,-1300.248,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161460,-1300.248,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161480,-1300.248,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1040,7,49.2274361,16.5749841,328.538,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161500,-1300.248,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1040,7,49.2274361,16.5749841,328.538,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161520,-1300.248,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161540,-1300.248,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161560,-1300.247,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161580,-1300.247,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161600,-1300.247,2396.306,3.372,0.0164,0.0169,0.0181,0.002,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161620,-1300.247,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161640,-1300.247,2396.306,3.372,0.0164,0.0169,0.0181,0.002,0.0000,2.9421,-0.0183,0.1039,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161660,-1300.247,2396.306,3.372,0.0164,0.0169,0.0181,0.002,0.0000,2.9421,-0.0183,0.1038,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161680,-1300.247,2396.306,3.372,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1038,7,49.2274361,16.5749841,328.538,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161700,-1300.247,2396.306,3.372,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0183,0.1038,7,49.2274361,16.5749841,328.538,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161720,-1300.247,2396.306,3.371,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0184,0.1038,7,49.2274361,16.5749841,328.538,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161740,-1300.247,2396.306,3.371,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0184,0.1039,7,49.2274361,16.5749841,328.537,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161760,-1300.247,2396.306,3.371,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0184,0.1039,7,49.2274361,16.5749841,328.537,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161780,-1300.247,2396.305,3.371,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0184,0.1039,7,49.2274361,16.5749841,328.537,9,-0.003,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161800,-1300.247,2396.305,3.371,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0184,0.1038,7,49.2274361,16.5749841,328.537,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161820,-1300.247,2396.305,3.371,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0184,0.1037,7,49.2274361,16.5749841,328.537,9,-0.002,14,9,3,0.000,0.00114,0.00001,0.00001,0.0000
312161840,-1300.247,2396.305,3.371,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0184,0.1038,7,49.2274361,16.5749841,328.537,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312161860,-1300.247,2396.305,3.371,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1038,7,49.2274361,16.5749841,328.537,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312161880,-1300.247,2396.305,3.370,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1039,7,49.2274361,16.5749841,328.537,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312161900,-1300.247,2396.305,3.370,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1039,7,49.2274361,16.5749841,328.536,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312161920,-1300.247,2396.305,3.370,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1039,7,49.2274361,16.5749841,328.536,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312161940,-1300.247,2396.305,3.370,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1038,7,49.2274361,16.5749841,328.536,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312161960,-1300.247,2396.305,3.370,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1037,7,49.2274361,16.5749841,328.536,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312161980,-1300.247,2396.305,3.370,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1038,7,49.2274361,16.5749841,328.536,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312162000,-1300.247,2396.305,3.370,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0183,0.1038,7,49.2274361,16.5749841,328.536,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312162020,-1300.247,2396.305,3.370,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1039,7,49.2274361,16.5749841,328.536,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312162040,-1300.247,2396.305,3.369,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0183,0.1039,7,49.2274361,16.5749841,328.535,9,-0.003,14,9,3,0.000,0.00115,0.00001,0.00001,0.0000
312162060,-1300.248,2396.305,3.369,0.0164,0.0169,0.0181,0.002,0.0000,2.9420,-0.0183,0.1039,7,49.2274361,16.5749841,328.535,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162080,-1300.248,2396.305,3.369,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0183,0.1039,7,49.2274361,16.5749841,328.535,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162100,-1300.248,2396.305,3.369,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0183,0.1039,7,49.2274361,16.5749841,328.535,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162120,-1300.248,2396.304,3.368,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0183,0.1038,7,49.2274361,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162140,-1300.248,2396.304,3.368,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0183,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162160,-1300.248,2396.304,3.368,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0183,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162180,-1300.248,2396.304,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162200,-1300.249,2396.304,3.367,0.0164,0.0169,0.0181,0.004,0.0000,2.9420,-0.0184,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162220,-1300.249,2396.304,3.367,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0184,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162240,-1300.249,2396.304,3.368,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162260,-1300.249,2396.303,3.368,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162280,-1300.249,2396.303,3.368,0.0164,0.0169,0.0181,0.003,0.0000,2.9420,-0.0184,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162300,-1300.249,2396.303,3.368,0.0164,0.0169,0.0181,0.003,0.0000,2.9419,-0.0183,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162320,-1300.249,2396.303,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9419,-0.0183,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162340,-1300.249,2396.303,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9419,-0.0183,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162360,-1300.249,2396.302,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9419,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162380,-1300.249,2396.302,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9419,-0.0183,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162400,-1300.249,2396.302,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9419,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162420,-1300.249,2396.302,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00116,0.00001,0.00001,0.0000
312162440,-1300.249,2396.302,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162460,-1300.249,2396.302,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162480,-1300.249,2396.302,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162500,-1300.249,2396.301,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162520,-1300.249,2396.301,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162540,-1300.249,2396.301,3.368,0.0164,0.0169,0.0181,0.004,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162560,-1300.249,2396.301,3.367,0.0164,0.0169,0.0181,0.004,0.0000,2.9420,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162580,-1300.249,2396.301,3.367,0.0164,0.0169,0.0181,0.004,0.0000,2.9420,-0.0184,0.1038,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162600,-1300.249,2396.301,3.367,0.0164,0.0169,0.0181,0.005,0.0000,2.9420,-0.0184,0.1037,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162620,-1300.249,2396.301,3.367,0.0164,0.0169,0.0181,0.005,0.0000,2.9420,-0.0184,0.1037,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162640,-1300.249,2396.301,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9419,-0.0184,0.1037,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162660,-1300.249,2396.301,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9419,-0.0184,0.1037,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00117,0.00001,0.00001,0.0000
312162680,-1300.249,2396.301,3.368,0.0164,0.0169,0.0181,0.005,4.2035,2.9419,-0.0184,0.1037,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162700,-1300.249,2396.301,3.368,0.0164,0.0169,0.0181,0.005,4.1807,2.9419,-0.0184,0.1038,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162720,-1300.249,2396.300,3.368,0.0164,0.0169,0.0181,0.005,4.1955,2.9419,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162740,-1300.249,2396.300,3.368,0.0164,0.0169,0.0181,0.005,4.1756,2.9419,-0.0184,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162760,-1300.249,2396.300,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9419,-0.0184,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162780,-1300.249,2396.300,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9419,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.003,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162800,-1300.249,2396.300,3.368,0.0164,0.0169,0.0181,0.005,4.1800,2.9419,-0.0184,0.1038,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162820,-1300.249,2396.300,3.368,0.0164,0.0169,0.0181,0.005,4.1515,2.9419,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162840,-1300.249,2396.300,3.368,0.0164,0.0169,0.0181,0.005,4.2210,2.9419,-0.0184,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162860,-1300.249,2396.300,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9419,-0.0184,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162880,-1300.249,2396.301,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9419,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162900,-1300.250,2396.301,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9419,-0.0184,0.1038,7,49.2274360,16.5749841,328.534,9,-0.003,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162920,-1300.250,2396.301,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9419,-0.0184,0.1038,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162940,-1300.250,2396.301,3.368,0.0164,0.0169,0.0181,0.005,4.2406,2.9419,-0.0184,0.1039,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162960,-1300.250,2396.301,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9418,-0.0184,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312162980,-1300.250,2396.301,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9418,-0.0184,0.1041,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312163000,-1300.250,2396.301,3.368,0.0164,0.0169,0.0181,0.005,0.0000,2.9418,-0.0185,0.1041,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
312163020,-1300.250,2396.301,3.368,0.0164,0.0169,0.0181,0.005,4.3067,2.9418,-0.0185,0.1040,7,49.2274360,16.5749841,328.534,9,-0.004,14,9,3,0.000,0.00118,0.00001,0.00001,0.0000
