time.ofweek-gps[ms],pos.enu-e[m],pos.enu-n[m],pos.enu-u[m],pos.rmse-e[m],pos.rmse-n[m],pos.rmse-u[m],spd.horiz[m/s],spd.course[deg],ori.yaw[rad],ori.pitch[rad],ori.roll[rad],pos.flags2[-],pos.latitude[deg],pos.longitude[deg],pos.height[m],pos.svs-used[-],spd.vert[m/s],ori.flags[-],ori.svs-used[-],ori.mode[-],ori.range[m],ori.var-yaw[rad^2],ori.var-pitch[rad^2],ori.var-roll[rad^2],ori.var-range[m^2]
312154900,NaN,NaN,NaN,0.0060,0.0145,0.0195,0.011,0.5930,2.9502,-0.0266,0.0000,7,49.2274360,16.5749842,328.536,9,-0.042,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312154920,NaN,NaN,NaN,0.0060,0.0145,0.0195,0.084,5.9978,2.9498,-0.0246,0.0000,7,49.2274360,16.5749841,328.538,9,0.263,22,9,3,0.992,0.00003,0.00014,0.00000,0.0001
312154940,NaN,NaN,NaN,0.0060,0.0145,0.0195,0.068,3.3933,2.9508,-0.0291,0.0000,7,49.2274360,16.5749841,328.537,9,0.093,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312154960,NaN,NaN,NaN,0.0060,0.0145,0.0195,0.212,3.2022,2.9507,-0.0260,0.0000,7,49.2274359,16.5749841,328.534,9,-0.269,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312154980,NaN,NaN,NaN,0.0060,0.0145,0.0195,0.210,6.0960,2.9494,-0.0265,0.0000,7,49.2274360,16.5749841,328.535,9,-0.114,22,9,3,0.992,0.00003,0.00014,0.00000,0.0001
312155000,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.001,0.0000,2.9506,-0.0248,0.0000,7,49.2274359,16.5749841,328.534,9,-0.043,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312155020,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.067,2.7545,2.9511,-0.0276,0.0000,7,49.2274360,16.5749841,328.536,9,0.060,22,9,3,0.998,0.00002,0.00014,0.00000,0.0001
312155040,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.113,2.5007,2.9500,-0.0295,0.0000,7,49.2274359,16.5749842,328.532,9,-0.305,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155060,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.120,5.5800,2.9513,-0.0265,0.0000,7,49.2274360,16.5749842,328.535,9,0.268,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312155080,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.103,6.0418,2.9510,-0.0277,0.0000,7,49.2274360,16.5749841,328.535,9,0.067,22,9,3,0.998,0.00002,0.00014,0.00000,0.0001
312155100,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.027,2.7348,2.9508,-0.0307,0.0000,7,49.2274359,16.5749841,328.537,9,-0.044,22,9,3,0.999,0.00002,0.00014,0.00000,0.0001
312155120,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.097,5.8732,2.9520,-0.0281,0.0000,7,49.2274360,16.5749841,328.538,9,-0.106,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155140,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.136,3.3641,2.9513,-0.0264,0.0000,7,49.2274360,16.5749841,328.535,9,-0.074,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312155160,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.086,0.5270,2.9501,-0.0245,0.0000,7,49.2274360,16.5749841,328.536,9,0.235,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312155180,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.036,0.5872,2.9496,-0.0240,0.0000,7,49.2274360,16.5749841,328.536,9,-0.069,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312155200,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.028,3.0085,2.9522,-0.0266,0.0000,7,49.2274360,16.5749841,328.538,9,-0.050,22,9,3,0.994,0.00002,0.00014,0.00000,0.0001
312155220,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.241,3.0549,2.9490,-0.0256,0.0000,7,49.2274359,16.5749841,328.535,9,-0.232,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312155240,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.093,4.7395,2.9512,-0.0253,0.0000,7,49.2274359,16.5749841,328.535,9,0.080,22,9,3,0.994,0.00002,0.00014,0.00000,0.0001
312155260,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.170,2.9593,2.9499,-0.0242,0.0000,7,49.2274359,16.5749841,328.531,9,-0.276,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312155280,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.135,0.0826,2.9518,-0.0264,0.0000,7,49.2274359,16.5749841,328.530,9,0.014,22,9,3,0.994,0.00002,0.00014,0.00000,0.0001
312155300,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.046,2.5536,2.9488,-0.0275,0.0000,7,49.2274359,16.5749841,328.532,9,-0.036,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312155320,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.106,5.5023,2.9515,-0.0272,0.0000,7,49.2274359,16.5749841,328.534,9,0.224,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155340,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.270,3.0292,2.9500,-0.0262,0.0000,7,49.2274359,16.5749841,328.534,9,-0.293,22,9,3,0.999,0.00002,0.00014,0.00000,0.0001
312155360,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.216,0.0389,2.9520,-0.0277,0.0000,7,49.2274359,16.5749841,328.535,9,0.202,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312155380,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.037,0.8253,2.9500,-0.0288,0.0000,7,49.2274359,16.5749841,328.534,9,-0.225,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155400,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.039,2.7085,2.9503,-0.0286,0.0000,7,49.2274359,16.5749842,328.535,9,-0.040,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312155420,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.040,2.2089,2.9481,-0.0300,0.0000,7,49.2274359,16.5749841,328.534,9,0.039,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155440,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.070,5.9476,2.9509,-0.0265,0.0000,7,49.2274359,16.5749841,328.533,9,0.022,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312155460,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.106,5.8981,2.9506,-0.0275,0.0000,7,49.2274359,16.5749841,328.534,9,0.215,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312155480,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.092,0.5006,2.9497,-0.0276,0.0000,7,49.2274359,16.5749841,328.535,9,-0.138,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312155500,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.082,2.7932,2.9493,-0.0294,0.0000,7,49.2274359,16.5749841,328.536,9,0.007,22,9,3,0.998,0.00002,0.00014,0.00000,0.0001
312155520,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.067,0.0241,2.9484,-0.0273,0.0000,7,49.2274359,16.5749841,328.537,9,0.159,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312155540,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.117,6.2017,2.9488,-0.0262,0.0000,7,49.2274359,16.5749841,328.537,9,0.100,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312155560,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.075,5.7892,2.9516,-0.0276,0.0000,7,49.2274359,16.5749841,328.535,9,0.074,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155580,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.170,2.9905,2.9495,-0.0289,0.0000,7,49.2274359,16.5749841,328.531,9,-0.314,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312155600,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.065,2.9283,2.9501,-0.0277,0.0000,7,49.2274359,16.5749841,328.528,9,0.005,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155620,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.048,2.0063,2.9492,-0.0237,0.0000,7,49.2274359,16.5749841,328.530,9,0.104,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155640,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.179,6.1263,2.9520,-0.0243,0.0000,7,49.2274360,16.5749842,328.535,9,0.312,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155660,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.107,2.8425,2.9504,-0.0256,0.0000,7,49.2274360,16.5749842,328.533,9,-0.311,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155680,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.052,0.4756,2.9508,-0.0280,0.0000,7,49.2274359,16.5749842,328.531,9,0.101,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155700,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.022,3.2172,2.9492,-0.0281,0.0000,7,49.2274360,16.5749841,328.531,9,0.035,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312155720,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.091,4.6500,2.9504,-0.0273,0.0000,7,49.2274359,16.5749841,328.532,9,0.004,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312155740,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.099,3.5668,2.9510,-0.0249,0.0000,7,49.2274359,16.5749841,328.531,9,-0.257,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312155760,NaN,NaN,NaN,0.0063,0.0149,0.0203,0.145,1.6044,2.9483,-0.0239,0.0000,7,49.2274359,16.5749842,328.537,9,0.109,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312155780,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.233,5.8577,2.9513,-0.0226,0.0000,7,49.2274360,16.5749841,328.544,9,0.221,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312155800,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.012,3.8666,2.9510,-0.0259,0.0000,7,49.2274360,16.5749841,328.541,9,0.034,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312155820,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.237,0.2079,2.9497,-0.0202,0.0000,7,49.2274360,16.5749842,328.539,9,0.222,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312155840,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.260,3.4342,2.9505,-0.0295,0.0000,7,49.2274360,16.5749841,328.535,9,-0.287,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312155860,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.084,3.2522,2.9511,-0.0273,0.0000,7,49.2274360,16.5749841,328.534,9,-0.163,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155880,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.070,0.2708,2.9505,-0.0278,0.0000,7,49.2274360,16.5749841,328.534,9,-0.114,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312155900,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.014,1.1796,2.9494,-0.0271,0.0000,7,49.2274360,16.5749841,328.540,9,0.037,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312155920,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.091,5.9307,2.9480,-0.0242,0.0000,7,49.2274360,16.5749841,328.542,9,0.143,22,9,3,0.992,0.00003,0.00014,0.00000,0.0001
312155940,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.186,3.2707,2.9511,-0.0246,0.0000,7,49.2274360,16.5749841,328.538,9,-0.179,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312155960,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.135,0.0231,2.9505,-0.0248,0.0000,7,49.2274360,16.5749841,328.543,9,0.234,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312155980,NaN,NaN,NaN,0.0061,0.0146,0.0197,0.168,3.0166,2.9489,-0.0270,0.0000,7,49.2274360,16.5749842,328.537,9,-0.608,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312156000,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.014,0.5753,2.9501,-0.0255,0.0000,7,49.2274360,16.5749842,328.539,9,0.025,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312156020,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.183,3.1290,2.9472,-0.0249,0.0000,7,49.2274360,16.5749841,328.535,9,-0.294,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312156040,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.079,3.9000,2.9496,-0.0249,0.0000,7,49.2274360,16.5749841,328.537,9,0.219,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312156060,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.049,3.3675,2.9497,-0.0261,0.0000,7,49.2274360,16.5749841,328.538,9,-0.192,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312156080,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.053,4.3447,2.9490,-0.0293,0.0000,7,49.2274360,16.5749841,328.536,9,-0.199,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312156100,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.013,1.9076,2.9516,-0.0290,0.0000,7,49.2274360,16.5749841,328.534,9,-0.007,22,9,3,0.999,0.00002,0.00014,0.00000,0.0001
312156120,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.416,0.1878,2.9508,-0.0276,0.0000,7,49.2274360,16.5749841,328.539,9,0.371,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312156140,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.377,3.3271,2.9497,-0.0279,0.0000,7,49.2274360,16.5749841,328.537,9,-0.235,22,9,3,0.998,0.00002,0.00014,0.00000,0.0001
312156160,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.120,0.5070,2.9493,-0.0260,0.0000,7,49.2274360,16.5749841,328.539,9,0.098,22,9,3,0.998,0.00002,0.00014,0.00000,0.0001
312156180,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.181,0.0073,2.9511,-0.0271,0.0000,7,49.2274360,16.5749841,328.543,9,0.290,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312156200,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.009,2.7905,2.9488,-0.0270,0.0000,7,49.2274360,16.5749842,328.541,9,-0.014,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312156220,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.114,2.7210,2.9481,-0.0276,0.0000,7,49.2274360,16.5749842,328.539,9,-0.122,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312156240,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.151,5.8150,2.9491,-0.0236,0.0000,7,49.2274360,16.5749842,328.540,9,0.137,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312156260,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.179,0.0057,2.9493,-0.0238,0.0000,7,49.2274360,16.5749841,328.538,9,0.160,22,9,3,0.992,0.00003,0.00014,0.00000,0.0001
312156280,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.443,3.1242,2.9478,-0.0254,0.0000,7,49.2274360,16.5749841,328.539,9,-0.304,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312156300,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.025,3.7544,2.9498,-0.0275,0.0000,7,49.2274360,16.5749841,328.539,9,-0.001,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312156320,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.136,6.2614,2.9518,-0.0249,0.0000,7,49.2274360,16.5749841,328.543,9,0.330,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312156340,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.068,1.8633,2.9501,-0.0251,0.0000,7,49.2274360,16.5749842,328.541,9,-0.060,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312156360,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.308,3.4940,2.9501,-0.0268,0.0000,7,49.2274360,16.5749841,328.532,9,-0.530,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312156380,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.277,0.1176,2.9509,-0.0267,0.0000,7,49.2274360,16.5749841,328.538,9,0.322,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312156400,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.025,3.7730,2.9494,-0.0272,0.0000,7,49.2274360,16.5749841,328.540,9,0.001,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312156420,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.128,3.4141,2.9489,-0.0262,0.0000,7,49.2274360,16.5749841,328.535,9,-0.283,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312156440,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.096,5.3739,2.9508,-0.0247,0.0000,7,49.2274360,16.5749841,328.535,9,0.079,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312156460,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.126,0.6174,2.9490,-0.0271,0.0000,7,49.2274360,16.5749841,328.536,9,0.212,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312156480,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.256,3.4615,2.9496,-0.0232,0.0000,7,49.2274360,16.5749841,328.535,9,-0.330,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312156500,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.017,3.7369,2.9495,-0.0213,0.0000,7,49.2274360,16.5749841,328.542,9,0.035,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312156520,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.101,4.2598,2.9521,-0.0241,0.0000,7,49.2274360,16.5749841,328.539,9,-0.248,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312156540,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.079,1.6864,2.9487,-0.0247,0.0000,7,49.2274360,16.5749841,328.539,9,0.110,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312156560,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.095,5.8545,2.9492,-0.0230,0.0000,7,49.2274360,16.5749841,328.541,9,-0.049,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312156580,NaN,NaN,NaN,0.0064,0.0150,0.0205,0.114,0.0962,2.9501,-0.0247,0.0000,7,49.2274360,16.5749841,328.541,9,0.259,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312156600,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.005,4.1572,2.9486,-0.0263,0.0000,7,49.2274360,16.5749841,328.541,9,0.046,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312156620,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.076,1.1211,2.9487,-0.0235,0.0000,7,49.2274360,16.5749842,328.543,9,0.286,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312156640,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.196,5.0061,2.9511,-0.0312,0.0000,7,49.2274360,16.5749841,328.535,9,-0.280,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312156660,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.103,1.9775,2.9495,-0.0276,0.0000,7,49.2274360,16.5749841,328.535,9,0.128,22,9,3,0.992,0.00003,0.00014,0.00000,0.0001
312156680,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.221,2.9401,2.9488,-0.0275,0.0000,7,49.2274360,16.5749841,328.534,9,-0.330,22,9,3,0.994,0.00003,0.00015,0.00000,0.0001
312156700,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.018,5.3156,2.9501,-0.0219,0.0000,7,49.2274360,16.5749841,328.539,9,0.047,22,9,3,0.990,0.00003,0.00014,0.00000,0.0001
312156720,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.149,2.6130,2.9483,-0.0220,0.0000,7,49.2274360,16.5749842,328.540,9,0.031,22,9,3,0.991,0.00003,0.00014,0.00000,0.0001
312156740,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.118,3.7442,2.9496,-0.0245,0.0000,7,49.2274360,16.5749841,328.539,9,-0.143,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312156760,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.032,5.7160,2.9505,-0.0272,0.0000,7,49.2274360,16.5749841,328.537,9,-0.137,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312156780,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.088,0.0262,2.9519,-0.0293,0.0000,7,49.2274360,16.5749841,328.540,9,0.363,22,9,3,0.999,0.00002,0.00014,0.00000,0.0001
312156800,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.014,5.2679,2.9498,-0.0305,0.0000,7,49.2274360,16.5749841,328.536,9,0.033,22,9,3,1.000,0.00002,0.00014,0.00000,0.0001
312156820,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.173,6.0828,2.9501,-0.0317,0.0000,7,49.2274360,16.5749841,328.535,9,-0.009,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312156840,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.084,6.2372,2.9515,-0.0251,0.0000,7,49.2274360,16.5749841,328.544,9,0.329,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312156860,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.295,3.1058,2.9506,-0.0269,0.0000,7,49.2274360,16.5749841,328.540,9,-0.369,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312156880,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.064,2.6280,2.9507,-0.0261,0.0000,7,49.2274360,16.5749841,328.540,9,-0.116,22,9,3,0.999,0.00002,0.00014,0.00000,0.0001
312156900,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.025,1.9541,2.9488,-0.0257,0.0000,7,49.2274360,16.5749842,328.545,9,0.028,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312156920,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.155,4.1961,2.9505,-0.0254,0.0000,7,49.2274360,16.5749841,328.545,9,-0.216,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312156940,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.360,2.9796,2.9486,-0.0307,0.0000,7,49.2274360,16.5749841,328.541,9,-0.658,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312156960,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.552,0.1677,2.9482,-0.0266,0.0000,7,49.2274360,16.5749841,328.545,9,0.702,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312156980,NaN,NaN,NaN,0.0061,0.0147,0.0198,0.203,3.2036,2.9487,-0.0249,0.0000,7,49.2274360,16.5749841,328.543,9,-0.095,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312157000,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.017,2.2244,2.9491,-0.0241,0.0000,7,49.2274360,16.5749841,328.538,9,0.008,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312157020,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.109,5.2108,2.9517,-0.0235,0.0000,7,49.2274360,16.5749841,328.533,9,-0.089,22,9,3,0.992,0.00003,0.00014,0.00000,0.0001
312157040,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.087,1.3732,2.9513,-0.0255,0.0000,7,49.2274360,16.5749841,328.536,9,0.189,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312157060,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.249,3.2194,2.9502,-0.0255,0.0000,7,49.2274360,16.5749841,328.534,9,-0.433,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312157080,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.106,0.9586,2.9494,-0.0257,0.0000,7,49.2274360,16.5749841,328.533,9,0.214,22,9,3,0.996,0.00002,0.00014,0.00000,0.0001
312157100,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.022,5.7390,2.9496,-0.0258,0.0000,7,49.2274360,16.5749841,328.537,9,0.021,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312157120,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.212,3.5017,2.9504,-0.0290,0.0000,7,49.2274360,16.5749841,328.533,9,-0.277,22,9,3,0.995,0.00002,0.00014,0.00000,0.0001
312157140,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.175,2.7219,2.9478,-0.0280,0.0000,7,49.2274360,16.5749841,328.532,9,-0.242,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312157160,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.135,6.0006,2.9492,-0.0253,0.0000,7,49.2274360,16.5749841,328.535,9,0.275,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
312157180,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.025,0.0943,2.9496,-0.0232,0.0000,7,49.2274360,16.5749841,328.537,9,0.158,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312157200,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.022,5.5862,2.9483,-0.0237,0.0000,7,49.2274360,16.5749841,328.540,9,-0.001,22,9,3,0.991,0.00003,0.00014,0.00000,0.0001
312157220,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.049,1.6943,2.9492,-0.0217,0.0000,7,49.2274360,16.5749841,328.539,9,0.021,22,9,3,0.990,0.00003,0.00014,0.00000,0.0001
312157240,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.175,3.6844,2.9522,-0.0235,0.0000,7,49.2274360,16.5749841,328.537,9,-0.220,22,9,3,0.994,0.00002,0.00014,0.00000,0.0001
312157260,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.162,0.2553,2.9500,-0.0225,0.0000,7,49.2274360,16.5749841,328.537,9,-0.021,22,9,3,0.992,0.00003,0.00014,0.00000,0.0001
312157280,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.025,2.7679,2.9502,-0.0259,0.0000,7,49.2274360,16.5749841,328.539,9,-0.001,22,9,3,0.994,0.00003,0.00014,0.00000,0.0001
312157300,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.021,5.6628,2.9504,-0.0243,0.0000,7,49.2274360,16.5749841,328.540,9,0.031,22,9,3,0.993,0.00003,0.00014,0.00000,0.0001
312157320,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.188,3.2016,2.9519,-0.0265,0.0000,7,49.2274360,16.5749841,328.537,9,-0.256,22,9,3,0.997,0.00002,0.00014,0.00000,0.0001
312157340,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.100,2.0848,2.9469,-0.0314,0.0000,7,49.2274360,16.5749841,328.535,9,-0.274,22,9,3,0.996,0.00003,0.00014,0.00000,0.0001
312157360,NaN,NaN,NaN,0.0064,0.0150,0.0206,0.233,5.9687,2.9494,-0.0251,0.0000,7,49.2274360,16.5749841,328.539,9,0.361,22,9,3,0.995,0.00003,0.00014,0.00000,0.0001
